text,intent
"Xin hãy cho tôi biết cách đặt lịch hẹn qua điện thoại.",booking
"Xin hãy cho tôi biết cách đặt lịch hẹn qua ứng dụng.",booking
"Xin hãy cho tôi biết cách đặt lịch hẹn qua ứng dụng.",booking
"Xin hãy cho tôi biết cách đặt lịch hẹn trực tuyến.",booking
"Xin hãy cho tôi biết cách để đặt cuộc hẹn.",booking
"Xin hãy cho tôi biết cách để đặt cuộc hẹn.",booking
"Xin hãy cho tôi biết cách hủy lịch hẹn nếu cần.",booking
"Xin hãy cho tôi biết thời gian bác sĩ có sẵn trong tháng này.",booking
"Xin hãy cho tôi biết thời gian có sẵn để đặt hẹn.",booking
"Xin hãy cho tôi biết thời gian có sẵn để đặt hẹn.",booking
"Xin hãy cho tôi biết thời gian khả dụng để đặt hẹn.",booking
"Xin hãy cho tôi biết thời gian khả dụng để đặt hẹn.",booking
"Xin hãy cho tôi biết thời gian khám bệnh khả dụng trong tuần này.",booking
"Xin hãy cho tôi biết thời gian khám của bác sĩ tâm lý.",booking
"Xin hãy cho tôi biết thời gian khám khả dụng trong tuần này.",booking
"Xin hãy cho tôi biết thời gian nào là tốt nhất để khám mắt.",booking
"Xin hãy cho tôi biết thời gian nào là tốt nhất để khám phụ khoa.",booking
"Xin hãy cho tôi biết thông tin về lịch khám của bác sĩ.",booking
"Xin hãy cho tôi biết thông tin về lịch khám của bác sĩ.",booking
"Xin hãy cung cấp thông tin để tôi đặt lịch hẹn.",booking
"Xin hãy giúp tôi đăng ký lịch khám cho trẻ em.",booking
"Xin hãy giúp tôi đăng ký một cuộc hẹn.",booking
"Xin hãy giúp tôi đặt lịch hẹn khám bệnh.",booking
"Xin hãy giúp tôi đặt lịch hẹn với bác sĩ chuyên khoa tai mũi họng.",booking
"Xin hãy giúp tôi sắp xếp cuộc hẹn với bác sĩ nội khoa.",booking
"Xin hãy giúp tôi sắp xếp lịch hẹn.",booking
"Xin hãy giúp tôi sắp xếp một cuộc hẹn với bác sĩ.",booking
"Xin hãy giúp tôi sắp xếp một lịch hẹn.",booking
"Xin hãy giúp tôi xác nhận lịch hẹn của mình vào cuối tuần.",booking
"Xin hãy giúp tôi xác nhận lịch hẹn vào cuối tuần.",booking
"Xin hãy giúp tôi xác nhận lịch hẹn vào cuối tuần.",booking
"Xin hãy giúp tôi xác nhận lịch hẹn vào thứ Sáu.",booking
"Xin hãy giúp tôi xác nhận thời gian hẹn.",booking
"Xin hãy giúp tôi xác nhận thời gian hẹn.",booking
"Xin hãy hỗ trợ tôi đặt lịch hẹn với bác sĩ.",booking
"Xin hãy hỗ trợ tôi đặt lịch hẹn với bác sĩ.",booking
"Xin hãy hỗ trợ tôi trong việc đặt lịch hẹn khám bệnh.",booking
"Xin hãy hỗ trợ tôi trong việc đặt lịch hẹn khám bệnh.",booking
"Xin hãy hỗ trợ tôi trong việc đặt lịch hẹn khám bệnh.",booking
"Xin hãy hỗ trợ tôi trong việc đặt lịch hẹn tại bệnh viện.",booking
"Xin hãy hỗ trợ tôi trong việc đặt lịch hẹn với bác sĩ chuyên khoa.",booking
"Xin hãy hỗ trợ tôi trong việc đặt lịch hẹn với bác sĩ nội khoa.",booking
"Xin hãy hỗ trợ tôi trong việc xác nhận lịch hẹn.",booking
"Xin hãy hỗ trợ tôi trong việc xác nhận lịch hẹn.",booking
"Có thể cho tôi biết cuộc hẹn của tôi đã được hủy chưa?",booking
"Có thể cho tôi biết lịch hẹn của tôi có bị hủy không?",booking
"Có thể cho tôi biết lịch hẹn của tôi đã bị hủy chưa?",booking
"Có thể cho tôi biết lịch hẹn của tôi đã được hủy chưa?",booking
"Có thể cho tôi biết liệu tôi đã hủy lịch hẹn chưa?",booking
"Có thể cho tôi biết liệu tôi đã hủy lịch hẹn thành công chưa?",booking
"Có thể cho tôi biết rằng lịch hẹn của tôi đã bị hủy không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám bệnh không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám bệnh không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám bệnh không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám mắt không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám nha khoa không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám sức khỏe không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám sức khỏe không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám sức khỏe tâm lý không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám thai không?",booking
"Có thể giúp tôi hủy cuộc hẹn khám tổng quát không?",booking
"Có thể giúp tôi hủy cuộc hẹn kiểm tra sức khỏe không?",booking
"Có thể giúp tôi hủy cuộc hẹn kiểm tra sức khỏe không?",booking
"Có thể giúp tôi hủy cuộc hẹn kiểm tra sức khỏe không?",booking
"Có thể giúp tôi hủy cuộc hẹn vào buổi sáng không?",booking
"Có thể giúp tôi hủy cuộc hẹn vào ngày 11 không?",booking
"Có thể giúp tôi hủy cuộc hẹn vào ngày 20 không?",booking
"Có thể giúp tôi hủy lịch hẹn khám bệnh không?",booking
"Có thể giúp tôi hủy lịch hẹn khám sức khỏe không?",booking
"Có thể giúp tôi hủy lịch hẹn khám sức khỏe không?",booking
"Có thể giúp tôi hủy lịch hẹn khám thai không?",booking
"Có thể giúp tôi hủy lịch hẹn vào tuần tới không?",booking
"Có thể hủy cuộc hẹn của tôi vào thứ Bảy không?",booking
"Có thể hủy cuộc hẹn của tôi vào thứ Năm tới không?",booking
"Có thể hủy cuộc hẹn của tôi vào thứ Sáu không?",booking
"Có thể hủy cuộc hẹn của tôi vào tuần sau không?",booking
"Có thể hủy lịch hẹn của tôi vào cuối tuần này không?",booking
"Có thể hủy lịch hẹn của tôi vào thứ Bảy không?",booking
"Có thể hủy lịch hẹn của tôi vào thứ Năm không?",booking
"Có thể hủy lịch hẹn của tôi vào thứ Tư không?",booking
"Có thể xác nhận rằng lịch hẹn của tôi đã bị hủy không?",booking
"Có thể xác nhận rằng lịch hẹn của tôi đã được hủy không?",booking
"Có thể xác nhận rằng lịch hẹn đã được hủy không?",booking
"Có thể xác nhận rằng tôi đã hủy cuộc hẹn không?",booking
"Có thể xác nhận rằng tôi đã hủy lịch hẹn không?",booking
"Có thể xác nhận việc hủy cuộc hẹn với bác sĩ không?",booking
"Có thể xác nhận việc hủy lịch hẹn của tôi không?",booking
"Có thể xác nhận việc hủy lịch hẹn của tôi không?",booking
"Có thể xác nhận việc hủy lịch hẹn không?",booking
"Giúp tôi hủy cuộc hẹn khám chuyên khoa.",booking
"Giúp tôi hủy cuộc hẹn khám thai.",booking
"Giúp tôi hủy cuộc hẹn vào ngày 15 tháng này.",booking
"Giúp tôi xác nhận việc hủy cuộc hẹn vào chiều nay.",booking
"Giúp tôi xác nhận việc hủy cuộc hẹn vào chiều thứ Năm.",booking
"Giúp tôi xác nhận việc hủy cuộc hẹn vào chiều thứ Năm.",booking
"Giúp tôi xác nhận việc hủy cuộc hẹn vào ngày 15 này.",booking
"Hãy giúp tôi hủy cuộc hẹn vào thứ Sáu tới.",booking
"Hủy lịch hẹn với bác sĩ của tôi, xin vui lòng.",booking
"Làm ơn cho tôi biết lịch hẹn của mình đã bị hủy hay chưa?",booking
"Làm ơn cho tôi biết lịch hẹn của tôi đã bị hủy chưa?",booking
"Làm ơn cho tôi biết lịch hẹn của tôi đã được hủy chưa?",booking
"Thứ Năm tuần sau tôi bận, hãy hủy giúp tôi.",booking
"Tôi cần biết lịch hẹn của mình đã bị hủy chưa.",booking
"Tôi cần biết lịch hẹn của tôi đã bị hủy chưa.",booking
"Tôi cần biết liệu lịch hẹn của mình có đã bị hủy không.",booking
"Tôi cần biết liệu lịch hẹn của mình đã bị hủy chưa.",booking
"Tôi cần biết liệu lịch hẹn đã được hủy không.",booking
"Tôi cần hủy cuộc gặp với bác sĩ.",booking
"Tôi cần hủy cuộc hẹn đã đặt cho ngày mai.",booking
"Tôi cần hủy cuộc hẹn khám bệnh vào thứ Tư.",booking
"Tôi cần hủy cuộc hẹn khám tổng quát.",booking
"Tôi cần hủy cuộc hẹn tái khám của mình.",booking
"Tôi cần hủy cuộc hẹn vào buổi chiều thứ Hai.",booking
"Tôi cần hủy cuộc hẹn với bác sĩ vào thứ Năm tới.",booking
"Tôi cần hủy lịch hẹn khám mắt vào thứ Sáu này.",booking
"Tôi cần hủy lịch hẹn khám sức khỏe vào thứ Bảy.",booking
"Tôi cần hủy lịch hẹn khám tổng quát vào thứ Ba tới.",booking
"Tôi cần hủy lịch hẹn kiểm tra sức khỏe định kỳ.",booking
"Tôi cần hủy lịch hẹn kiểm tra sức khỏe vào ngày 20.",booking
"Tôi cần hủy lịch hẹn kiểm tra sức khỏe vào thứ Hai tới.",booking
"Tôi cần hủy lịch hẹn tái khám vào tuần sau.",booking
"Tôi cần hủy lịch hẹn tái khám vào tuần tới.",booking
"Tôi cần hủy lịch hẹn vào buổi chiều thứ Ba.",booking
"Tôi cần hủy lịch hẹn vào thứ Ba tới.",booking
"Tôi cần hủy lịch hẹn vào thứ Ba tuần sau.",booking
"Tôi cần kiểm tra xem lịch hẹn của mình có bị hủy không.",booking
"Tôi cần kiểm tra xem lịch hẹn của mình đã bị hủy chưa.",booking
"Tôi cần kiểm tra xem lịch hẹn của mình đã được hủy chưa.",booking
"Tôi cần kiểm tra xem lịch hẹn đã bị hủy chưa.",booking
"Tôi cần xác nhận hủy lịch hẹn đã đặt trước.",booking
"Tôi cần xác nhận lịch hẹn của mình đã được hủy chưa.",booking
"Tôi cần xác nhận rằng cuộc hẹn của tôi đã bị hủy bỏ.",booking
"Tôi cần xác nhận rằng cuộc hẹn của tôi đã bị hủy.",booking
"Tôi cần xác nhận rằng cuộc hẹn đã được hủy.",booking
"Tôi cần xác nhận rằng lịch hẹn của tôi đã bị hủy bỏ.",booking
"Tôi cần xác nhận rằng lịch hẹn đã bị hủy bỏ.",booking
"Tôi cần xác nhận rằng lịch hẹn đã được hủy bỏ.",booking
"Tôi cần xác nhận rằng lịch hẹn đã được hủy.",booking
"Tôi cần xác nhận rằng tôi đã hủy cuộc hẹn khám bệnh của mình.",booking
"Tôi cần xác nhận rằng tôi đã hủy cuộc hẹn tái khám.",booking
"Tôi cần xác nhận rằng tôi đã hủy cuộc hẹn vào ngày 30.",booking
"Tôi cần xác nhận rằng tôi đã hủy cuộc hẹn vào ngày 5 tháng tới.",booking
"Tôi cần xác nhận rằng tôi đã hủy cuộc hẹn vào ngày mai.",booking
"Tôi cần xác nhận rằng tôi đã hủy cuộc hẹn vào thứ Sáu tới.",booking
"Tôi cần xác nhận rằng tôi đã hủy lịch hẹn vào thứ Tư.",booking
"Tôi cần xác nhận việc hủy lịch hẹn mà tôi đã đặt.",booking
"Tôi muốn biết lịch hẹn của mình đã bị hủy chưa.",booking
"Tôi muốn biết lịch hẹn của mình đã được hủy chưa.",booking
"Tôi muốn biết liệu cuộc hẹn của mình có bị hủy không.",booking
"Tôi muốn biết liệu lịch hẹn của mình có bị hủy không.",booking
"Tôi muốn biết liệu lịch hẹn của mình đã bị hủy chưa.",booking
"Tôi muốn hủy cuộc hẹn khám bệnh của mình.",booking
"Tôi muốn hủy cuộc hẹn khám bệnh nội khoa.",booking
"Tôi muốn hủy cuộc hẹn khám chuyên khoa của mình.",booking
"Tôi muốn hủy cuộc hẹn khám mắt vào thứ Sáu.",booking
"Tôi muốn hủy cuộc hẹn khám sức khỏe định kỳ vào tháng sau.",booking
"Tôi muốn hủy cuộc hẹn kiểm tra sức khỏe định kỳ.",booking
"Tôi muốn hủy cuộc hẹn kiểm tra sức khỏe vào thứ Ba tới.",booking
"Tôi muốn hủy cuộc hẹn kiểm tra sức khỏe vào thứ Năm.",booking
"Tôi muốn hủy cuộc hẹn tại bệnh viện.",booking
"Tôi muốn huỷ cuộc hẹn thứ hai.",booking
"Tôi muốn hủy cuộc hẹn tư vấn dinh dưỡng.",booking
"Tôi muốn hủy cuộc hẹn tư vấn sức khỏe tâm lý.",booking
"Tôi muốn hủy cuộc hẹn tư vấn sức khỏe vào ngày 18.",booking
"Tôi muốn hủy cuộc hẹn vào cuối tuần này.",booking
"Tôi muốn hủy cuộc hẹn vào tuần tới.",booking
"Tôi muốn hủy cuộc hẹn với bác sĩ tâm lý.",booking
"Tôi muốn hủy cuộc hẹn với bác sĩ vào thứ Sáu tới.",booking
"Tôi muốn hủy cuộc hẹn với bác sĩ vào thứ Sáu tới.",booking
"Tôi muốn hủy lịch hẹn của mình với bác sĩ tâm lý.",booking
"Tôi muốn hủy lịch hẹn đã đặt cho ngày 10.",booking
"Tôi muốn hủy lịch hẹn khám bệnh vào thứ Năm tuần sau.",booking
"Tôi muốn hủy lịch hẹn khám sức khỏe định kỳ.",booking
"Tôi muốn hủy lịch hẹn khám sức khỏe vào thứ Bảy này.",booking
"Tôi muốn hủy lịch hẹn vào thứ Tư tuần sau.",booking
"Tôi muốn kiểm tra xem lịch hẹn của mình đã bị hủy chưa.",booking
"Tôi muốn kiểm tra xem lịch hẹn của mình đã được hủy chưa.",booking
"Tôi muốn xác nhận hủy lịch hẹn của mình.",booking
"Tôi muốn xác nhận lịch hẹn đã bị hủy bỏ.",booking
"Tôi muốn xác nhận rằng cuộc hẹn của tôi đã bị hủy.",booking
"Tôi muốn xác nhận rằng cuộc hẹn đã bị hủy bỏ.",booking
"Tôi muốn xác nhận rằng cuộc hẹn đã được hủy bỏ.",booking
"Tôi muốn xác nhận rằng hủy lịch hẹn đã thành công.",booking
"Tôi muốn xác nhận rằng lịch hẹn của mình đã bị hủy.",booking
"Tôi muốn xác nhận rằng lịch hẹn của tôi đã bị hủy.",booking
"Tôi muốn xác nhận rằng lịch hẹn đã bị hủy bỏ.",booking
"Tôi muốn xác nhận rằng lịch hẹn đã bị hủy không?",booking
